"","country","year","onset","instab","warl","gdpenl","lpopl1","lmtnest","ncontig","Oil","nwstate","polity2l","ethfrac","relfrac"
"3566","CHAD",1964,0,0,0,0.765999972820282,8.08023738861084,2.25129175186157,0,0,0,-9,0.82627284526825,0.625
"3567","CHAD",1965,1,0,0,0.744000017642975,8.09773063659668,2.25129175186157,0,0,0,-9,0.82627284526825,0.625
"3568","CHAD",1966,0,0,1,0.736000001430511,8.11522197723389,2.25129175186157,0,0,0,-9,0.82627284526825,0.625
"3569","CHAD",1967,0,0,1,0.767000019550323,8.13270664215088,2.25129175186157,0,0,0,-9,0.82627284526825,0.625
"3570","CHAD",1968,0,0,1,0.742999970912933,8.15046787261963,2.25129175186157,0,0,0,-9,0.82627284526825,0.625
"3571","CHAD",1969,0,0,1,0.646000027656555,8.16791915893555,2.25129175186157,0,0,0,-9,0.82627284526825,0.625
"3572","CHAD",1970,0,0,1,0.763000011444092,8.18535041809082,2.25129175186157,0,0,0,-9,0.82627284526825,0.625
"3573","CHAD",1971,0,0,1,0.660000026226044,8.20303058624268,2.25129175186157,0,0,0,-9,0.82627284526825,0.625
"3574","CHAD",1972,0,0,1,0.649999976158142,8.22228527069092,2.25129175186157,0,0,0,-9,0.82627284526825,0.625
"3575","CHAD",1973,0,0,1,0.662000000476837,8.24170303344727,2.25129175186157,0,0,0,-9,0.82627284526825,0.625
"3576","CHAD",1974,0,0,1,0.722000002861023,8.26126861572266,2.25129175186157,0,0,0,-9,0.82627284526825,0.625
"3577","CHAD",1975,0,0,1,0.575999975204468,8.28121757507324,2.25129175186157,0,0,0,-9,0.82627284526825,0.625
"3578","CHAD",1976,0,0,1,0.592000007629395,8.30152130126953,2.25129175186157,0,0,0,-7,0.82627284526825,0.625
"3579","CHAD",1977,0,0,1,0.637000024318695,8.32190799713135,2.25129175186157,0,0,0,-7,0.82627284526825,0.625
"3580","CHAD",1978,0,0,1,0.648000001907349,8.34260177612305,2.25129175186157,0,0,0,-7,0.82627284526825,0.625
"3581","CHAD",1979,0,1,1,0.628000020980835,8.36357593536377,2.25129175186157,0,0,0,-3,0.82627284526825,0.625
"3582","CHAD",1980,0,1,1,0.574000000953674,8.3850326538086,2.25129175186157,0,0,0,0,0.82627284526825,0.625
"3583","CHAD",1981,0,1,1,0.527999997138977,8.40670871734619,2.25129175186157,0,0,0,0,0.82627284526825,0.625
"3584","CHAD",1982,0,1,1,0.46900001168251,8.42879867553711,2.25129175186157,0,0,0,0,0.82627284526825,0.625
"3585","CHAD",1983,0,1,1,0.370000004768372,8.45105361938477,2.25129175186157,0,0,0,0,0.82627284526825,0.625
"3586","CHAD",1984,0,1,1,0.300000011920929,8.47386837005615,2.25129175186157,0,0,0,0,0.82627284526825,0.625
"3587","CHAD",1985,0,1,1,0.310000002384186,8.49699020385742,2.25129175186157,0,0,0,-4,0.82627284526825,0.625
"3588","CHAD",1986,0,1,1,0.409000009298325,8.52078628540039,2.25129175186157,0,0,0,-7,0.82627284526825,0.625
"3589","CHAD",1987,0,1,1,0.386999994516373,8.5450029373169,2.25129175186157,0,0,0,-7,0.82627284526825,0.625
"3590","CHAD",1988,0,1,1,0.368000000715256,8.56940650939941,2.25129175186157,0,0,0,-7,0.82627284526825,0.625
"3591","CHAD",1989,0,0,1,0.400000005960464,8.59433937072754,2.25129175186157,0,0,0,-7,0.82627284526825,0.625
"3592","CHAD",1990,0,0,1,0.412000000476837,8.61938858032227,2.25129175186157,0,0,0,-7,0.82627284526825,0.625
"3593","CHAD",1991,0,0,1,0.398999989032745,8.64470672607422,2.25129175186157,0,0,0,-7,0.82627284526825,0.625
"3594","CHAD",1992,0,1,1,0.426999986171722,8.67008590698242,2.25129175186157,0,0,0,-5,0.82627284526825,0.625
"3595","CHAD",1993,0,1,1,0.407999992370605,8.69567394256592,2.25129175186157,0,0,0,-4,0.82627284526825,0.625
"3596","CHAD",1994,1,1,1,0.333000004291534,8.74005699157715,2.25129175186157,0,0,0,-4,0.82627284526825,0.625
"3597","CHAD",1995,0,0,1,0.354999989271164,8.7739839553833,2.25129175186157,0,0,0,-4,0.82627284526825,0.625
"3598","CHAD",1996,0,0,1,0.345999985933304,8.8109073638916,2.25129175186157,0,0,0,-4,0.82627284526825,0.625
"3599","CHAD",1997,0,0,1,0.344000011682510,8.84467506408691,2.25129175186157,0,0,0,-2,0.82627284526825,0.625
"3600","CHAD",1998,0,0,1,0.349999994039536,8.87528896331787,2.25129175186157,0,0,0,-2,0.82627284526825,0.625
"3601","CHAD",1999,0,0,1,0.363999992609024,8.90274715423584,2.25129175186157,0,0,0,-2,0.82627284526825,0.625
"3602","CONGO",1960,0,0,0,1.12300002574921,6.85646200180054,0,0,0,1,4,0.657212376594543,0.519199967384338
"3603","CONGO",1961,0,0,0,1.12300002574921,6.85646200180054,0,0,0,1,4,0.657212376594543,0.519199967384338
"3604","CONGO",1962,0,0,0,1.12399995326996,6.87935590744019,0,0,0,0,4,0.657212376594543,0.519199967384338
"3605","CONGO",1963,0,0,0,1.12699997425079,6.90274286270142,0,0,0,0,4,0.657212376594543,0.519199967384338
"3606","CONGO",1964,0,1,0,1.06900000572205,6.9255952835083,0,0,0,0,-7,0.657212376594543,0.519199967384338
"3607","CONGO",1965,0,1,0,1.06200003623962,6.94889736175537,0,0,0,0,-7,0.657212376594543,0.519199967384338
"3608","CONGO",1966,0,1,0,1.08399999141693,6.97166872024536,0,0,0,0,-7,0.657212376594543,0.519199967384338
"3609","CONGO",1967,0,0,0,1.12000000476837,6.99668169021606,0,0,0,0,-7,0.657212376594543,0.519199967384338
"3610","CONGO",1968,0,0,0,1.24000000953674,7.02197647094727,0,0,0,0,-7,0.657212376594543,0.519199967384338
"3611","CONGO",1969,0,0,0,1.23000001907349,7.04664707183838,0,0,0,0,-7,0.657212376594543,0.519199967384338
"3612","CONGO",1970,0,0,0,1.40400004386902,7.07157325744629,0,0,0,0,-7,0.657212376594543,0.519199967384338
"3613","CONGO",1971,0,0,0,1.66999995708466,7.09672117233276,0,0,0,0,-7,0.657212376594543,0.519199967384338
"3614","CONGO",1972,0,0,0,1.67999994754791,7.12205982208252,0,0,0,0,-7,0.657212376594543,0.519199967384338
"3615","CONGO",1973,0,0,0,1.70000004768372,7.14755916595459,0,0,1,0,-7,0.657212376594543,0.519199967384338
"3616","CONGO",1974,0,0,0,1.71000003814697,7.1731915473938,0,0,1,0,-7,0.657212376594543,0.519199967384338
"3617","CONGO",1975,0,0,0,1.71200001239777,7.2004246711731,0,0,1,0,-7,0.657212376594543,0.519199967384338
"3618","CONGO",1976,0,0,0,1.72599995136261,7.22983884811401,0,0,1,0,-7,0.657212376594543,0.519199967384338
"3619","CONGO",1977,0,0,0,1.79499995708466,7.26122522354126,0,0,1,0,-7,0.657212376594543,0.519199967384338
"3620","CONGO",1978,0,0,0,1.63900005817413,7.29437732696533,0,0,1,0,-7,0.657212376594543,0.519199967384338
"3621","CONGO",1979,0,0,0,1.74199998378754,7.32778072357178,0,0,1,0,-7,0.657212376594543,0.519199967384338
"3622","CONGO",1980,0,0,0,1.72500002384186,7.36201047897339,0,0,1,0,-8,0.657212376594543,0.519199967384338
"3623","CONGO",1981,0,0,0,1.93099999427795,7.39633512496948,0,0,1,0,-8,0.657212376594543,0.519199967384338
"3624","CONGO",1982,0,0,0,2.04399991035461,7.43129968643188,0,0,1,0,-8,0.657212376594543,0.519199967384338
"3625","CONGO",1983,0,0,0,2.52900004386902,7.4662275314331,0,0,1,0,-8,0.657212376594543,0.519199967384338
"3626","CONGO",1984,0,0,0,2.54999995231628,7.50163459777832,0,0,1,0,-8,0.657212376594543,0.519199967384338
"3627","CONGO",1985,0,0,0,2.72300004959106,7.5358304977417,0,0,1,0,-8,0.657212376594543,0.519199967384338
"3628","CONGO",1986,0,0,0,2.69700002670288,7.56941175460815,0,0,1,0,-8,0.657212376594543,0.519199967384338
"3629","CONGO",1987,0,0,0,2.52600002288818,7.60240125656128,0,0,1,0,-8,0.657212376594543,0.519199967384338
"3630","CONGO",1988,0,0,0,2.38400006294250,7.6348204612732,0,0,1,0,-8,0.657212376594543,0.519199967384338
"3631","CONGO",1989,0,0,0,2.33999991416931,7.66669034957886,0,0,1,0,-8,0.657212376594543,0.519199967384338
"3632","CONGO",1990,0,0,0,2.31699991226196,7.69848299026489,0,0,1,0,-8,0.657212376594543,0.519199967384338
"3633","CONGO",1991,0,0,0,2.21099996566772,7.73017501831055,0,0,1,0,-8,0.657212376594543,0.519199967384338
"3634","CONGO",1992,0,1,0,2.40499997138977,7.76217079162598,0,0,1,0,-1,0.657212376594543,0.519199967384338
"3635","CONGO",1993,0,1,0,2.24000000953674,7.79482316970825,0,0,1,0,5,0.657212376594543,0.519199967384338
"3636","CONGO",1994,0,1,0,2.15499997138977,7.79136180877686,0,0,1,0,5,0.657212376594543,0.519199967384338
"3637","CONGO",1995,0,1,0,1.97899997234344,7.81981706619263,0,0,1,0,5,0.657212376594543,0.519199967384338
"3638","CONGO",1996,0,0,0,2.00099992752075,7.84815311431885,0,0,1,0,5,0.657212376594543,0.519199967384338
"3639","CONGO",1997,0,0,0,1.86199998855591,7.87615251541138,0,0,1,0,5,0.657212376594543,0.519199967384338
"3640","CONGO",1998,1,1,0,1.79999995231628,7.90381813049316,0,0,1,0,-6,0.657212376594543,0.519199967384338
"3641","CONGO",1999,0,1,1,1.81700003147125,7.93114805221558,0,0,1,0,-6,0.657212376594543,0.519199967384338
"3642","DEM. REP. CONGO",1960,1,0,0,0.488999992609024,9.67946815490723,1.64865863323212,0,0,1,0,0.901631832122803,0.680000007152557
"3643","DEM. REP. CONGO",1961,0,1,1,0.488999992609024,9.67946815490723,1.64865863323212,0,0,1,0,0.901631832122803,0.680000007152557
"3644","DEM. REP. CONGO",1962,0,1,1,0.462999999523163,9.69842910766602,1.64865863323212,0,0,0,0,0.901631832122803,0.680000007152557
"3645","DEM. REP. CONGO",1963,0,1,1,0.586000025272369,9.71739864349365,1.64865863323212,0,0,0,0,0.901631832122803,0.680000007152557
"3646","DEM. REP. CONGO",1964,0,1,1,0.560000002384186,9.73642921447754,1.64865863323212,0,0,0,-3,0.901631832122803,0.680000007152557
"3647","DEM. REP. CONGO",1965,0,1,1,0.533999979496002,9.75539302825928,1.64865863323212,0,0,0,-6,0.901631832122803,0.680000007152557
"3648","DEM. REP. CONGO",1966,0,1,1,0.547999978065491,9.77440357208252,1.64865863323212,0,0,0,-9,0.901631832122803,0.680000007152557
"3649","DEM. REP. CONGO",1967,0,1,0,0.615000009536743,9.79501152038574,1.64865863323212,0,0,0,-9,0.901631832122803,0.680000007152557
"3650","DEM. REP. CONGO",1968,0,1,0,0.598999977111816,9.81552982330322,1.64865863323212,0,0,0,-9,0.901631832122803,0.680000007152557
"3651","DEM. REP. CONGO",1969,0,0,0,0.596000015735626,9.8360652923584,1.64865863323212,0,0,0,-9,0.901631832122803,0.680000007152557
"3652","DEM. REP. CONGO",1970,0,0,0,0.624000012874603,9.85671043395996,1.64865863323212,0,0,0,-9,0.901631832122803,0.680000007152557
"3653","DEM. REP. CONGO",1971,0,0,0,0.685999989509583,9.89187049865723,1.64865863323212,0,0,0,-9,0.901631832122803,0.680000007152557
"3654","DEM. REP. CONGO",1972,0,0,0,0.675000011920929,9.9438133239746,1.64865863323212,0,0,0,-9,0.901631832122803,0.680000007152557
"3655","DEM. REP. CONGO",1973,0,0,0,0.646000027656555,9.9708194732666,1.64865863323212,0,0,0,-9,0.901631832122803,0.680000007152557
"3656","DEM. REP. CONGO",1974,0,0,0,0.689000010490417,9.99811553955078,1.64865863323212,0,0,0,-9,0.901631832122803,0.680000007152557
"3657","DEM. REP. CONGO",1975,0,0,0,0.693000018596649,10.0258378982544,1.64865863323212,0,0,0,-9,0.901631832122803,0.680000007152557
"3658","DEM. REP. CONGO",1976,0,0,0,0.637000024318695,10.0541038513184,1.64865863323212,0,0,0,-9,0.901631832122803,0.680000007152557
"3659","DEM. REP. CONGO",1977,1,0,0,0.584999978542328,10.0831804275513,1.64865863323212,0,0,0,-9,0.901631832122803,0.680000007152557
"3660","DEM. REP. CONGO",1978,0,0,1,0.556999981403351,10.1127347946167,1.64865863323212,0,0,0,-9,0.901631832122803,0.680000007152557
"3661","DEM. REP. CONGO",1979,0,0,1,0.51800000667572,10.1427402496338,1.64865863323212,0,0,0,-9,0.901631832122803,0.680000007152557
"3662","DEM. REP. CONGO",1980,0,0,0,0.490000009536743,10.1731328964233,1.64865863323212,0,0,0,-9,0.901631832122803,0.680000007152557
"3663","DEM. REP. CONGO",1981,0,0,0,0.476000010967255,10.2039251327515,1.64865863323212,0,0,0,-9,0.901631832122803,0.680000007152557
"3664","DEM. REP. CONGO",1982,0,0,0,0.493000000715256,10.2340850830078,1.64865863323212,0,0,0,-9,0.901631832122803,0.680000007152557
"3665","DEM. REP. CONGO",1983,0,0,0,0.48199999332428,10.2654533386230,1.64865863323212,0,0,0,-9,0.901631832122803,0.680000007152557
"3666","DEM. REP. CONGO",1984,0,0,0,0.460999995470047,10.2976217269897,1.64865863323212,0,0,0,-9,0.901631832122803,0.680000007152557
"3667","DEM. REP. CONGO",1985,0,0,0,0.458000004291534,10.3302249908447,1.64865863323212,0,0,0,-9,0.901631832122803,0.680000007152557
"3668","DEM. REP. CONGO",1986,0,0,0,0.44200000166893,10.3630304336548,1.64865863323212,0,0,0,-9,0.901631832122803,0.680000007152557
"3669","DEM. REP. CONGO",1987,0,0,0,0.453999996185303,10.3960781097412,1.64865863323212,0,0,0,-9,0.901631832122803,0.680000007152557
"3670","DEM. REP. CONGO",1988,0,0,0,0.462999999523163,10.4294872283936,1.64865863323212,0,0,0,-9,0.901631832122803,0.680000007152557
"3671","DEM. REP. CONGO",1989,0,0,0,0.46000000834465,10.4629602432251,1.64865863323212,0,0,0,-9,0.901631832122803,0.680000007152557
"3672","DEM. REP. CONGO",1990,0,0,0,0.42399999499321,10.4962615966797,1.64865863323212,0,0,0,-9,0.901631832122803,0.680000007152557
"3673","DEM. REP. CONGO",1991,0,0,0,0.382999986410141,10.4790325164795,1.64865863323212,0,0,0,-8,0.901631832122803,0.680000007152557
"3674","DEM. REP. CONGO",1992,0,0,0,0.340000003576279,10.5097684860229,1.64865863323212,0,0,0,-8,0.901631832122803,0.680000007152557
"3675","DEM. REP. CONGO",1993,0,1,0,0.293999999761581,10.5936298370361,1.64865863323212,0,0,0,0,0.901631832122803,0.680000007152557
"3676","DEM. REP. CONGO",1994,0,1,0,0.246999993920326,10.6252651214600,1.64865863323212,0,0,0,0,0.901631832122803,0.680000007152557
"3677","DEM. REP. CONGO",1995,0,1,0,0.230000004172325,10.6570081710815,1.64865863323212,0,0,0,0,0.901631832122803,0.680000007152557
"3678","DEM. REP. CONGO",1996,1,1,0,0.224000006914139,10.6884841918945,1.64865863323212,0,0,0,0,0.901631832122803,0.680000007152557
"3679","DEM. REP. CONGO",1997,0,1,1,0.215000003576279,10.7200469970703,1.64865863323212,0,0,0,0,0.901631832122803,0.680000007152557
"3680","DEM. REP. CONGO",1998,1,1,1,0.196999996900558,10.7516956329346,1.64865863323212,0,0,0,0,0.901631832122803,0.680000007152557
"3681","DEM. REP. CONGO",1999,0,1,1,0.195999994874001,10.7834310531616,1.64865863323212,0,0,0,0,0.901631832122803,0.680000007152557
"3682","UGANDA",1962,0,0,0,0.584999978542328,8.8716459274292,2.34180569648743,0,0,1,7,0.899465322494507,0.724200010299683
"3683","UGANDA",1963,0,0,0,0.584999978542328,8.8716459274292,2.34180569648743,0,0,1,7,0.899465322494507,0.724200010299683
"3684","UGANDA",1964,0,0,0,0.601000010967255,8.9128770828247,2.34180569648743,0,0,0,7,0.899465322494507,0.724200010299683
"3685","UGANDA",1965,0,0,0,0.606000006198883,8.95402812957764,2.34180569648743,0,0,0,7,0.899465322494507,0.724200010299683
"3686","UGANDA",1966,0,0,0,0.614000022411346,8.99528884887695,2.34180569648743,0,0,0,7,0.899465322494507,0.724200010299683
"3687","UGANDA",1967,0,1,0,0.643999993801117,9.03646278381348,2.34180569648743,0,0,0,0,0.899465322494507,0.724200010299683
"3688","UGANDA",1968,0,1,0,0.634999990463257,9.07772254943848,2.34180569648743,0,0,0,-6,0.899465322494507,0.724200010299683
"3689","UGANDA",1969,0,1,0,0.626999974250793,9.11899280548096,2.34180569648743,0,0,0,-6,0.899465322494507,0.724200010299683
"3690","UGANDA",1970,0,1,0,0.652999997138977,9.16020393371582,2.34180569648743,0,0,0,-7,0.899465322494507,0.724200010299683
"3691","UGANDA",1971,0,0,0,0.647000014781952,9.19136142730713,2.34180569648743,0,0,0,-7,0.899465322494507,0.724200010299683
"3692","UGANDA",1972,0,0,0,0.6700000166893,9.22226905822754,2.34180569648743,0,0,0,-7,0.899465322494507,0.724200010299683
"3693","UGANDA",1973,0,0,0,0.660000026226044,9.24956130981445,2.34180569648743,0,0,0,-7,0.899465322494507,0.724200010299683
"3694","UGANDA",1974,0,0,0,0.63400000333786,9.27481651306152,2.34180569648743,0,0,0,-7,0.899465322494507,0.724200010299683
"3695","UGANDA",1975,0,0,0,0.626999974250793,9.29999828338623,2.34180569648743,0,0,0,-7,0.899465322494507,0.724200010299683
"3696","UGANDA",1976,0,0,0,0.617999970912933,9.3261661529541,2.34180569648743,0,0,0,-7,0.899465322494507,0.724200010299683
"3697","UGANDA",1977,0,0,0,0.605000019073486,9.35305404663086,2.34180569648743,0,0,0,-7,0.899465322494507,0.724200010299683
"3698","UGANDA",1978,0,0,0,0.601999998092651,9.38109493255615,2.34180569648743,0,0,0,-7,0.899465322494507,0.724200010299683
"3699","UGANDA",1979,0,0,0,0.574000000953674,9.40894508361816,2.34180569648743,0,0,0,-7,0.899465322494507,0.724200010299683
"3700","UGANDA",1980,0,0,0,0.572000026702881,9.43476295471191,2.34180569648743,0,0,0,-10,0.899465322494507,0.724200010299683
"3701","UGANDA",1981,1,0,0,0.533999979496002,9.45774745941162,2.34180569648743,0,0,0,3,0.899465322494507,0.724200010299683
"3702","UGANDA",1982,0,0,1,0.892000019550323,9.47876358032227,2.34180569648743,0,0,0,3,0.899465322494507,0.724200010299683
"3703","UGANDA",1983,0,0,1,0.977999985218048,9.49852275848389,2.34180569648743,0,0,0,3,0.899465322494507,0.724200010299683
"3704","UGANDA",1984,0,0,1,1.09500002861023,9.51753044128418,2.34180569648743,0,0,0,3,0.899465322494507,0.724200010299683
"3705","UGANDA",1985,0,0,1,0.575999975204468,9.536545753479,2.34180569648743,0,0,0,3,0.899465322494507,0.724200010299683
"3706","UGANDA",1986,0,1,1,0.540000021457672,9.5563383102417,2.34180569648743,0,0,0,0,0.899465322494507,0.724200010299683
"3707","UGANDA",1987,0,1,1,0.504999995231628,9.57914161682129,2.34180569648743,0,0,0,-7,0.899465322494507,0.724200010299683
"3708","UGANDA",1988,0,1,1,0.50900000333786,9.60501384735107,2.34180569648743,0,0,0,-7,0.899465322494507,0.724200010299683
"3709","UGANDA",1989,0,1,0,0.52700001001358,9.63390731811523,2.34180569648743,0,0,0,-7,0.899465322494507,0.724200010299683
"3710","UGANDA",1990,0,0,0,0.547999978065491,9.6658010482788,2.34180569648743,0,0,0,-7,0.899465322494507,0.724200010299683
"3711","UGANDA",1991,0,0,0,0.554000020027161,9.700758934021,2.34180569648743,0,0,0,-7,0.899465322494507,0.724200010299683
"3712","UGANDA",1992,0,0,0,0.563000023365021,9.73501014709473,2.34180569648743,0,0,0,-7,0.899465322494507,0.724200010299683
"3713","UGANDA",1993,1,0,0,0.546999990940094,9.76761054992676,2.34180569648743,0,0,0,-7,0.899465322494507,0.724200010299683
"3714","UGANDA",1994,0,1,1,0.574000000953674,9.79980373382568,2.34180569648743,0,0,0,-4,0.899465322494507,0.724200010299683
"3715","UGANDA",1995,0,1,1,0.592000007629395,9.83088397979736,2.34180569648743,0,0,0,-4,0.899465322494507,0.724200010299683
"3716","UGANDA",1996,0,1,1,0.640999972820282,9.8609972000122,2.34180569648743,0,0,0,-4,0.899465322494507,0.724200010299683
"3717","UGANDA",1997,0,0,1,0.677999973297119,9.8904447555542,2.34180569648743,0,0,0,-4,0.899465322494507,0.724200010299683
"3718","UGANDA",1998,0,0,1,0.689999997615814,9.9192247390747,2.34180569648743,0,0,0,-4,0.899465322494507,0.724200010299683
"3719","UGANDA",1999,0,0,1,0.708999991416931,9.94733905792236,2.34180569648743,0,0,0,-4,0.899465322494507,0.724200010299683
"3720","KENYA",1963,0,0,0,0.621999979019165,9.10030269622803,3.30688667297363,0,0,1,2,0.833253800868988,0.704599976539612
"3721","KENYA",1964,0,0,0,0.621999979019165,9.10030269622803,3.30688667297363,0,0,1,2,0.833253800868988,0.704599976539612
"3722","KENYA",1965,0,0,0,0.621999979019165,9.1359395980835,3.30688667297363,0,0,0,2,0.833253800868988,0.704599976539612
"3723","KENYA",1966,0,0,0,0.614000022411346,9.17159938812256,3.30688667297363,0,0,0,2,0.833253800868988,0.704599976539612
"3724","KENYA",1967,0,0,0,0.660000026226044,9.20733547210693,3.30688667297363,0,0,0,0,0.833253800868988,0.704599976539612
"3725","KENYA",1968,0,0,0,0.67900002002716,9.24290466308594,3.30688667297363,0,0,0,0,0.833253800868988,0.704599976539612
"3726","KENYA",1969,0,0,0,0.698000013828278,9.27865314483643,3.30688667297363,0,0,0,0,0.833253800868988,0.704599976539612
"3727","KENYA",1970,0,1,0,0.71100002527237,9.31415939331055,3.30688667297363,0,0,0,-7,0.833253800868988,0.704599976539612
"3728","KENYA",1971,0,1,0,0.586000025272369,9.349928855896,3.30688667297363,0,0,0,-7,0.833253800868988,0.704599976539612
"3729","KENYA",1972,0,1,0,0.749000012874603,9.38446140289307,3.30688667297363,0,0,0,-7,0.833253800868988,0.704599976539612
"3730","KENYA",1973,0,0,0,0.83899998664856,9.41954708099365,3.30688667297363,0,0,0,-7,0.833253800868988,0.704599976539612
"3731","KENYA",1974,0,0,0,0.80400002002716,9.45508861541748,3.30688667297363,0,0,0,-7,0.833253800868988,0.704599976539612
"3732","KENYA",1975,0,0,0,0.847000002861023,9.49129962921143,3.30688667297363,0,0,0,-7,0.833253800868988,0.704599976539612
"3733","KENYA",1976,0,0,0,0.837000012397766,9.52813911437988,3.30688667297363,0,0,0,-7,0.833253800868988,0.704599976539612
"3734","KENYA",1977,0,0,0,0.80400002002716,9.56507301330566,3.30688667297363,0,0,0,-7,0.833253800868988,0.704599976539612
"3735","KENYA",1978,0,0,0,0.842999994754791,9.60272026062012,3.30688667297363,0,0,0,-7,0.833253800868988,0.704599976539612
"3736","KENYA",1979,0,0,0,0.898000001907349,9.64101791381836,3.30688667297363,0,0,0,-7,0.833253800868988,0.704599976539612
"3737","KENYA",1980,0,0,0,0.930999994277954,9.6798439025879,3.30688667297363,0,0,0,-6,0.833253800868988,0.704599976539612
"3738","KENYA",1981,0,0,0,0.91100001335144,9.71908378601074,3.30688667297363,0,0,0,-6,0.833253800868988,0.704599976539612
"3739","KENYA",1982,0,0,0,0.870000004768372,9.75869274139404,3.30688667297363,0,0,0,-6,0.833253800868988,0.704599976539612
"3740","KENYA",1983,0,0,0,0.860000014305115,9.79873752593994,3.30688667297363,0,0,0,-7,0.833253800868988,0.704599976539612
"3741","KENYA",1984,0,0,0,0.83600002527237,9.8386287689209,3.30688667297363,0,0,0,-7,0.833253800868988,0.704599976539612
"3742","KENYA",1985,0,0,0,0.833000004291534,9.8776569366455,3.30688667297363,0,0,0,-7,0.833253800868988,0.704599976539612
"3743","KENYA",1986,0,0,0,0.794000029563904,9.91546535491943,3.30688667297363,0,0,0,-7,0.833253800868988,0.704599976539612
"3744","KENYA",1987,0,0,0,0.85699999332428,9.95227813720703,3.30688667297363,0,0,0,-7,0.833253800868988,0.704599976539612
"3745","KENYA",1988,0,0,0,0.880999982357025,9.98824214935303,3.30688667297363,0,0,0,-7,0.833253800868988,0.704599976539612
"3746","KENYA",1989,0,0,0,0.90200001001358,10.0234899520874,3.30688667297363,0,0,0,-7,0.833253800868988,0.704599976539612
"3747","KENYA",1990,0,0,0,0.91399997472763,10.058180809021,3.30688667297363,0,0,0,-7,0.833253800868988,0.704599976539612
"3748","KENYA",1991,0,0,0,0.91100001335144,10.092453956604,3.30688667297363,0,0,0,-7,0.833253800868988,0.704599976539612
"3749","KENYA",1992,0,0,0,0.90200001001358,10.1268711090088,3.30688667297363,0,0,0,-5,0.833253800868988,0.704599976539612
"3750","KENYA",1993,0,0,0,0.91399997472763,10.1530389785767,3.30688667297363,0,0,0,-5,0.833253800868988,0.704599976539612
"3751","KENYA",1994,0,0,0,0.89300000667572,10.1574945449829,3.30688667297363,0,0,0,-5,0.833253800868988,0.704599976539612
"3752","KENYA",1995,0,0,0,0.893999993801117,10.1851558685303,3.30688667297363,0,0,0,-5,0.833253800868988,0.704599976539612
"3753","KENYA",1996,0,0,0,0.912000000476837,10.2115602493286,3.30688667297363,0,0,0,-5,0.833253800868988,0.704599976539612
"3754","KENYA",1997,0,0,0,0.92900002002716,10.2370300292969,3.30688667297363,0,0,0,-5,0.833253800868988,0.704599976539612
"3755","KENYA",1998,0,1,0,0.926999986171722,10.2615671157837,3.30688667297363,0,0,0,-2,0.833253800868988,0.704599976539612
"3756","KENYA",1999,0,1,0,0.921000003814697,10.2851686477661,3.30688667297363,0,0,0,-2,0.833253800868988,0.704599976539612
"3757","TANZANIA",1961,0,0,0,0.303000003099442,9.2427110671997,3.12236499786377,0,0,1,-7,0.925034761428833,0.634999990463257
"3758","TANZANIA",1962,0,0,0,0.303000003099442,9.2427110671997,3.12236499786377,0,0,1,-7,0.925034761428833,0.634999990463257
"3759","TANZANIA",1963,0,0,0,0.32600000500679,9.27265739440918,3.12236499786377,0,0,0,-7,0.925034761428833,0.634999990463257
"3760","TANZANIA",1964,0,0,0,0.328999996185303,9.30255508422852,3.12236499786377,0,0,0,-7,0.925034761428833,0.634999990463257
"3761","TANZANIA",1965,0,0,0,0.370999991893768,9.3322925567627,3.12236499786377,0,0,0,-7,0.925034761428833,0.634999990463257
"3762","TANZANIA",1966,0,0,0,0.370999991893768,9.36220264434814,3.12236499786377,0,0,0,-7,0.925034761428833,0.634999990463257
"3763","TANZANIA",1967,0,0,0,0.38400000333786,9.3920783996582,3.12236499786377,0,0,0,-7,0.925034761428833,0.634999990463257
"3764","TANZANIA",1968,0,0,0,0.397000014781952,9.42181587219238,3.12236499786377,0,0,0,-7,0.925034761428833,0.634999990463257
"3765","TANZANIA",1969,0,0,0,0.418999999761581,9.45163822174072,3.12236499786377,0,0,0,-7,0.925034761428833,0.634999990463257
"3766","TANZANIA",1970,0,0,0,0.418999999761581,9.48158836364746,3.12236499786377,0,0,0,-7,0.925034761428833,0.634999990463257
"3767","TANZANIA",1971,0,0,0,0.42399999499321,9.51140785217285,3.12236499786377,0,0,0,-7,0.925034761428833,0.634999990463257
"3768","TANZANIA",1972,0,0,0,0.437999993562698,9.5379877090454,3.12236499786377,0,0,0,-7,0.925034761428833,0.634999990463257
"3769","TANZANIA",1973,0,0,0,0.432000011205673,9.56261539459229,3.12236499786377,0,0,0,-7,0.925034761428833,0.634999990463257
"3770","TANZANIA",1974,0,0,0,0.46900001168251,9.58685684204102,3.12236499786377,0,0,0,-7,0.925034761428833,0.634999990463257
